Review,Positive,Negative,Neutral,Compound,Sentiment
Made me look like Barney  110If youre neon white pale it is a good sunscreen If you have a single iota of melanin pass,0.213,0.0,0.787,0.6597,Positive
This is super thick and tacky Its really hard to spread over your face without tugging alot And thats obviously not good for your skin Im tan and this left a white cast over my face and it also separated my makeup I broke out really badly the night after I started to use this soo I will not recommend I have combo acne prone skin,0.055,0.174,0.771,-0.7581,Negative
Stay away from this product It give you a heavy white film that is very hard to smooth out Spreading it is very hard It does not glide so it feels uncomfortable when you are trying to spread it out so its not so concentrated in one area otherwise You will have a kabuki face I cant go out wearing this I look so ridiculous,0.0,0.143,0.857,-0.8172,Negative
This sunscreen is thick I had to rub my face all over to spread it evenly  and has a horrible white cast  I feel it protects your face from the sun really well however the white cast really bothers me ,0.108,0.129,0.762,-0.2263,Negative
Because this is a decent brand and the zinc oxide was 7 I didnt read the reviews Every negative comment is true If you still decide to buy this product  expect starchy WHITE paste that does not absorb Buyer beware,0.067,0.089,0.843,-0.2263,Negative
The skin wont absorb as fast as expected and leaves a very heavy white cast After sweating and being in the sun my skin started to itch and the sunscreen to fall off,0.0,0.0,1.0,0.0,Neutral
unless you love white cast do not buy this thank you very much,0.391,0.0,0.609,0.795,Positive
I did not like this product at all Like a lot of cerave products this sunscreen casted a white shadow on my face and didnt blend very well with skin It made me look pasty For an everyday sunscreen they should have different skin tone options,0.054,0.089,0.858,-0.1632,Negative
Great sunscreen I am allergic to all others,0.363,0.195,0.442,0.4404,Positive
i purchased this product because I have eczema prone skin and wanted to use a brand known for their eczemafriendly products I LOVE CeraVe soaps and lotions but this SPF lotion just didnt do it for meIts sticky and really hard to spread No amount of rubbing will remove the whitecast on my olive colored skinI would skip this product,0.049,0.08,0.872,-0.2199,Negative
This product will leave you looking like Casper No matter how much you massage it in you cant get rid of the white cast I tried mixing some oil in it some toner moisturizer you name it The white cast prevailed each time Im the product itself is good but not worth looking like you dipper your face in flour,0.124,0.073,0.804,0.5108,Positive
This is the worst sunscreen ive ever used The white cast is disgusting and its so hard to spread Ive never had a product infuriate me as much as this one has Ive used cerave products in the past and was happy with them so im really disappointed with my experience using this sunscreen,0.095,0.196,0.708,-0.7714,Negative
I wanted to love this badly because Cerave is EVERYTHING to my skin I use multiple products from this brand for my face and body and love them allThis on the other hand  if you have even a drop of melanin in your skin you will get an ashen pinkishpurplish hue almost corpselike This is my result and this is RUBBED IN Skip this product,0.156,0.077,0.767,0.783,Positive
It made my ski Look pale and not natural as if i were putting on a foundation to light for my skin  Did not blend or disappear like say a lotion on to skin,0.122,0.062,0.817,0.2631,Positive
The product says lightweight and non greasy but it is actually so thick That it is hard to spread leaving the face white no matter how little you apply I just didnt like to be outdoors looking like a ghost lol,0.098,0.256,0.646,-0.7802,Negative
This stuff is way too thick and makes you sweat It takes forever to rub in Sitting in my office I am sweating through this pore clogging glop I do not recommend It comes off all over your clothes and hands when outside and it makes EVERYTHING chalky Do not even think about the color black,0.0,0.038,0.962,-0.2755,Negative
i bought this product because i heard it was good for oily skin it actually does dry matte however it leaves a horrible white cast and i am a black woman so i cannot use this at allhad me looking like a ghost i wouldnt recommend this product at all this is the worst sun screen ive ever used,0.087,0.192,0.721,-0.7657,Negative
Im very fair so I didnt think the white cast would matter It smells like burning industrial waste doesnt sink in leaves a white film over everything and made my eyebrows look like they had wax on them Wish I had listened to the reviews,0.227,0.056,0.717,0.7645,Positive
For my husband who has very light skin,0.0,0.0,1.0,0.0,Neutral
good,1.0,0.0,0.0,0.4404,Positive
As Expected,0.0,0.0,1.0,0.0,Neutral
great sunscreen  the application is uncomfortable because its incredibly sticky and feels way too heavy,0.208,0.132,0.66,0.3612,Positive
Goes on white and takes massaging to absorb and become transparent Not a negative but an fyi,0.231,0.0,0.769,0.4937,Positive
I laughed at myself when I put this onIm pretty sure this product will protect you from the sun but it is not dark complex friendlyUnless you are as light skinned as the color of this sunscreen this will not work for you,0.169,0.0,0.831,0.6757,Positive
This must be a joke Easy to spread If anyone remembers the pure zinc oxide from the 70sthe white grease on noses this is not far off Could have been an extra in The Walking Dead,0.123,0.104,0.773,-0.0516,Negative
Been using this for a month now Liking the results,0.252,0.0,0.748,0.4019,Positive
My daughters dermatologist recommend it for her face during the summer months,0.185,0.0,0.815,0.3612,Positive
The white cast on this sunscreen is HORRRRRRIBLE  Its as if Im using white paint on my face On top of that my face feels drier than usual so its not very moisturizing Cant really rate the sun protection because I had to wash this white mask off Im not even that tan so POC stay away,0.032,0.0,0.968,0.2023,Positive
Leaves a heavy HEAVY white cast If you dont mind looking like a mime I suppose it would be OK I love Cerave products so I am keeping it but will be using it on other parts of my body like my arms and legsAnywhere but my face and Im pretty fair a solid Fitzpatricks 3,0.229,0.07,0.701,0.8589,Positive
If I could give it a 0 star review I would This sunscreen left my skin patchy and red left me Itchy The product came without a seal and the product box was sealed with tape,0.0,0.065,0.935,-0.2732,Negative
It was too white on my face,0.0,0.0,1.0,0.0,Neutral
I have dry and sensitive skin and 100 a Cerave addict This sunscreen is horrible I have pale skin and it gave me a white cast In addition It leaves my skin so dryStay away from this product,0.0,0.096,0.904,-0.5423,Negative
Good,1.0,0.0,0.0,0.4404,Positive
I use mineral sunscreens because they are light and dont break me out most sunscreens break me out This one is heavy and breaks me out Everyone I know that uses mineral sunscreen uses them for similar reasons so I couldnt recommend this to anyone I know or therefor to you random Amazon customer,0.033,0.046,0.922,-0.175,Negative
Excellent,1.0,0.0,0.0,0.5719,Positive
This product was so pasty that is is almost impossible to rub into the skin Even with great care it left a white haze that is unsightly And it is difficult to see any moisturizing when there is so little moisture in it that it can hardly be spread Will never buy again,0.124,0.043,0.833,0.7003,Positive
Please dont buy this Just dontIts the worst sunscreen Ive every purchased Leaves a white cast and doesnt spread very well I gave up on using it for my face and use it on my body instead,0.057,0.152,0.791,-0.5901,Negative
Good,1.0,0.0,0.0,0.4404,Positive
Made the terrible mistake of trying this out for the first time before going to work Im a pale person as is so this made me look postMortem I dont own and foundation so I seriously had to wash it off I could not leave the house looking like that Absolutely terrible,0.065,0.192,0.744,-0.8016,Negative
It leaves a thick white residue on my skin Im Asian and naturally tan and my husband is Caucasian  Both of us look like we have white masks on when we apply it,0.075,0.0,0.925,0.3612,Positive
If your complexion is tanner than chalk  beware this product Im sure it does its actual purpose fine  but I cant wear this out of the house without looking like Im cosplaying as Pennywise The cast is very white and doesnt fade away with time or rubbing the product in,0.059,0.052,0.889,-0.1568,Negative
I dont know if I just got a bad tube or what but no matter how much the amount of product I used it left me looking like a ghost I tried the recommended amount then I tried the littlest amount I could it still left a white film over my face,0.128,0.155,0.717,-0.34,Negative
Used product and it burned the skin in 10 minutes  Found out it had ingredients causing allergic reaction  Would NOT recommend this product,0.0,0.17,0.83,-0.5122,Negative
This sunscreen doesnt blend in It leaves a white mask and for a dry to normal skin type pregnant woman its hard to remove with a natural wash Had to use pads with toner to remove the remains Would not recommend if you are pregnant and have a dry to normal skin type,0.048,0.067,0.884,-0.0026,Neutral
Unpleasant texture and it never absorbed entirely into my skin Left a significant white cast that was tacky to the touch for the whole day Im sure it protected me from UV damage but I wont be using it again Blue Lizard is preferable,0.108,0.09,0.802,-0.0387,Neutral
Its very thick and does not spread and soak into the skin easily,0.167,0.0,0.833,0.34,Positive
Left my face soooo white I spent minutes trying to smear it in and get it working Gave up and put a dark foundation and powder on top and it was still obvious Tried again the second day to no avail DO NOT PURCHASE THIS if you want to look normal If you dont care then go for it,0.05,0.117,0.833,-0.6402,Negative
It works well but for 10 min one will have a ghost like appearance,0.27,0.166,0.563,0.2144,Positive
This is an abomination of sunscreen This picture is after five minutes of trying to rub it in Its literally like trying to put toothpaste on your face I look like Im about to go haunt a family who just bought a new house,0.109,0.059,0.832,0.3182,Positive
I would like a refund for this product its terrible for your face I look like a ghost and its much thicker than other face sunscreens Ive used I would never use this product or recommend to others,0.183,0.132,0.685,0.2732,Positive
If you dont mind having a layer of white all over your face then this is probably a great product for you Im sure the product works well but I cant leave the house looking like this,0.261,0.0,0.739,0.8032,Positive
This is my first review on Amazon thanks to this product I got severe breakout and worst of all in my whole life Very disappointed I have been using their products for quite a while and this is the very first one that cause severe breakout on me I hope I can save my skin,0.164,0.194,0.642,-0.4576,Negative
Feels very heavy on the skin doesnt blend at all and leaves your face looking white and patchy I still use it when Im going to be outside for an extended period of time at home but would not recommend  buyingusing it if you plan on going out in public,0.0,0.053,0.947,-0.395,Negative
Love it,0.808,0.0,0.192,0.6369,Positive
Dont waste your money Im not sure if this product just doesnt work for Black ppl or it just doesnt work at all It dried up on my skin wasnt easy to rub in and left an awful white caste on my skin,0.048,0.151,0.801,-0.6169,Negative
I love cerave but this sunscreen was bad and left my skin looking white,0.142,0.259,0.599,-0.4854,Negative
Not easy to spread Its rough and I have to tug on my face to spread it Leaves a white cast,0.0,0.118,0.882,-0.3412,Negative
Its not a good sunscream I look like a mimo after use it with my white face,0.148,0.142,0.71,0.0243,Neutral
Translate review to English,0.0,0.0,1.0,0.0,Neutral
Cera Ve always has great products but this one is not it I am extremely pale and this sunscreen doesnt blend and leaves THE BIGGEST white cast on your face Even when it is rubbed in I still have a blueishwhiteishpurplish hue on my skin Would not recommend at all,0.051,0.053,0.896,-0.0297,Neutral
Horrible Tried to run it in and it was dry and hard to run in as well as made me white I thought I read reviews before I bought but I might got too excited that it was cerve and they are hyped up so much Will be returning,0.095,0.07,0.835,0.296,Positive
I usually love Cerave products but this was horribleLeft a white outcast worse than any other sunscreen Ive used When I tried to blend it in evenly on my face it balled up and I was left with patches of white sunscreen all over Waste of money,0.052,0.156,0.793,-0.7391,Negative
As a previous fan of CeraVe this product really disappointed me Impossible to blend felt like a layer of clay on my face incredibly drying and left the worst white cast Ive ever had from sunscreen Would never buy again,0.104,0.162,0.734,-0.5709,Negative
This product didnt rub in well at all and left a complete whitecast on my skin It dries the skin out and leaves it feeling greasy at the same time definetly do not recommend this product,0.04,0.105,0.855,-0.3451,Negative
Can I get my money back It does not blend into skin well it leaves my skin looking pasty white it does not moisturize what so ever It leaves me skin feeling flaky and DRY,0.101,0.0,0.899,0.3818,Positive
Leaves white cast on skin no matter how much you rub it in Very rough feel on the face not hydrating at all Vichy is much better,0.132,0.073,0.795,0.2023,Positive
Great product recommended by my dermatologist,0.596,0.0,0.404,0.7096,Positive
Terrible Dont buy this unless you want a shiny bluewhite cast It was so hard to spread and once I finally thought I had gotten it I looked back into the mirror and my face looked blueish I washed my face immediately to remove this,0.03,0.115,0.855,-0.567,Negative
I like this product because it like you dont have it on,0.357,0.0,0.643,0.6124,Positive
This product is absolutely terrible Sure it has SPF 50 but you can barely spread it around your face I have dry skin so I thought it would be good for me since it says hydrating and it stuck to my face like glue Definitely not going to be using this,0.207,0.078,0.715,0.8291,Positive
I love most CeraVe products but not this one  I use the hydrating facial cleanser moisturizing lotion with sunscreen pm moisturizer and they all work well for me I wanted something with a higher SPF than the 30 in the facial am moisturizer so I picked up the SPF 50 face sunscreen because I have rosacea and burn at the drop of a hat so I dont  take any chances It is very protective even forgiving if I forget to reapply after swimming and it does not irritate my skin But I am pale and this leaves a white film on my face that is noticeable I would not agree with the package that it is lightweight I have to avoid rubbing it in around my eyebrows and hairline because once it gets in the hair forget about trying to rub it in It also soaks into every pore It is great under my makeup with primer on top For a day at the lakebeach I deal with looking whiter than usual and usually use a mirror when I reapply to avoid looking like Casper the friendly ghost I will be happy when the tube runs out Its protective but the formula is aesthetically awful I will find another brand that doesnt make me look like Im painted,0.15,0.102,0.748,0.9407,Positive
I never usually post reviews but had to ok this product Just be careful I honestly think these a third party fake products  or just bad quality even though I have used cerave products before,0.265,0.193,0.542,0.3291,Positive
This product left a really obvious white cast on my face I tried blending it into my skin for about a minute and it started clumping together instead of blending into my skin Do not recommend for anyone especially POC,0.0,0.055,0.945,-0.2755,Negative
As a huge fan of Cerave I had high hopes for this but this product is terrible White cast doesnt blend into the skin at allI probably shouldve read the reviews first,0.147,0.117,0.736,-0.2382,Negative
Dislike  Leaves a whitepurplish tint on faceDoesnt dissolve well into the skin leaves small white flakes on face,0.107,0.132,0.761,-0.128,Negative
I thought I loved all Cerave products But this sunscreen is awful  Leave a white film on your face Looked like I had put zinc oxide on my face I do NOT recommend it,0.151,0.211,0.637,-0.3105,Negative
Absolutely horrible Leaves a terrible white cast and when it dries it looks like powdered sugar Its so drying And I like it said it looks like I rubbed white paint on my face,0.184,0.176,0.64,-0.1672,Negative
PERFECT,1.0,0.0,0.0,0.5719,Positive
I tried this stuff on my face and literally looked like a ghost It didnt rub in at all and stayed very white I would not recommend this product to anyone I was very displeased and ended up tossing the rest of the bottle in the garbage,0.051,0.155,0.794,-0.6253,Negative
Great sunscreen My Dermatologist recommendation,0.506,0.0,0.494,0.6249,Positive
Good quality mineral sunscreen effective immediately unlike chemical sunscreenAlso works as moisturizer,0.375,0.0,0.625,0.7184,Positive
Ugh this stuff I had such high hopesLeft a BRIGHT WHITE cast on my face ALL DAY Even after applying makeup over top It felt very thick and heavy on my sensitive skin and broke me out quite a bit from one use I returned this item,0.109,0.112,0.779,-0.0431,Neutral
Very thick hard to spread as well as hard to rub into the skin,0.128,0.204,0.668,-0.0661,Negative
We use this at the beach My grandson still got burned It caused puffiness around this eyes Felt so sorry for him It did get better Would not recommend for young children,0.081,0.108,0.811,0.0126,Neutral
Recommended by my dermatologist  Absolutely love it,0.557,0.0,0.443,0.7425,Positive
Drys hard and white on your skin and stays on skin like a plaster until washed off Unattractive  look will toss,0.105,0.181,0.714,-0.2023,Negative
I dont have a problem with this product as I used it before I have a problem with amazon bec in 2 MONTHS TIME the 2 bottles that I bought WILL BE EXPIRED Its highway robbery Cheating your customer You shouldnt allow this,0.15,0.127,0.723,-0.0129,Neutral
Im already very very pale and this sunscreen left a super white cast on my face looked like i put white foundation on When i tried to rub it in it beaded up and left chunks on my face also feels very very greasy,0.141,0.0,0.859,0.7506,Positive
The white cast this sun screen gives is horrible Even under my make up you can still see it Currently looking for a new sunscreen I love CeraVe but this was a total miss,0.075,0.119,0.806,-0.1406,Negative
If youre black then this isnt for you EXTREMELY WHITE OVERCAST ,0.0,0.0,1.0,0.0,Neutral
I love the Cerave cream What I do not love is that the expiration date is 1120 It literally expires in less than a week So the product has been sitting in the warehouse for a couple years Poorly done Amazon,0.229,0.0,0.771,0.8779,Positive
Literally so bad white cast THE worst Ive ever experienced and doesnt disappear no matter how much you work it into the skin totally not a hydrating feel to it either,0.095,0.239,0.666,-0.7516,Negative
Leaves a thick white coating on your face Looks ridiculous after you apply it I dont recommend it,0.0,0.248,0.752,-0.5588,Negative
Its too thick to spread evenly and it doesnt absorb into your skin  just leaves a horrible whitecast I tried using a moisturizer before  but it still makes my face look dry,0.0,0.074,0.926,-0.3071,Negative
please do not waste your money on this product it literally smells like gasoline and the white cast was so bad that my FULL COVERAGE foundation couldnt even save me your better off with the cerave spf 30 trust me sis,0.245,0.131,0.624,0.6385,Positive
I personally love cerave and have a ton of their products but this sunscreen is not it It has a white cast and even if you mix it with moisturizer it still wont go away I would recommend a tinted sunscreen by them instead,0.137,0.0,0.863,0.705,Positive
This sunscreen is definitely not for darker skin tones It left me with a purple cast so I cant use it all I tried to rub it out and I also tried to apply a VERY small amount the purple cast still remained,0.068,0.0,0.932,0.4019,Positive
Do not purchase unless you are as pale as paper even then it is way to difficult to blend into the skin Ive tried thinning it out with moisturizer and even applying less product and nothing helps to blend this thick spf into the skin,0.0,0.098,0.902,-0.5696,Negative
Protective and affordable,0.0,0.0,1.0,0.0,Neutral
expired 0920,0.0,0.0,1.0,0.0,Neutral
Was not a full bottle No seal Box was messed up Will be returning,0.123,0.157,0.72,-0.1311,Negative
Leaves a white cast and settles on any dry skin,0.0,0.0,1.0,0.0,Neutral
Although I do feel like it protects me from the sun its not easy to spread at all Very thick NOT moisturizing and leaves a white film all over your face,0.145,0.072,0.783,0.3387,Positive
Doesnt rub in well,0.0,0.377,0.623,-0.2057,Negative
Not easy to rub my face was white horrible purchase  dont buy,0.0,0.371,0.629,-0.7101,Negative
This is just AWEFUL I love cerave products But this one really is not  wearable  I applied it once My face was as white as a ghost I had to immediately washed my face and throw it out Very disappointed,0.06,0.175,0.765,-0.7131,Negative
After one use my face broke out into a rash that left red bumps on my forehead and cheeks The sunscreen is very thick and does not feel like something that should be on your face,0.0,0.192,0.808,-0.7657,Negative
Havent got acne for a year Used this product Broke me out in a day,0.0,0.189,0.811,-0.4215,Negative
Cerave Tinted sunscreen does not seem to be available right now so I ordered this Mistake Im not sure whose face this would even be appropriate forit is just horrifying It goes on bluish white and stays that way Pass pass pass,0.0,0.187,0.813,-0.829,Negative
Applied per directions Be aware it doesnt absorb It left a white clown like mask on by face with white all over neck and arms The zinc just doesnt absorb Needed  to wash all off before going out in public,0.062,0.0,0.938,0.3612,Positive
This sunscreen left a terrible white cast It left my face feeling very matt and my face had a clay feel to it with this product on,0.054,0.112,0.833,-0.3818,Negative
The freaking box came openIt has no seal whatsoeverHow can I know for sure this wasnt used already,0.108,0.235,0.657,-0.4019,Negative
This product offered great sun protection however despite my regular exfoliating this product couldnt be blended into my skin without it creating these little peeling things mimicking peeling skin It made it impossible to put on and blend Never again,0.093,0.043,0.864,0.4959,Positive
I like this brand but this sunscreen just left a very noticeable white cast on me no matter what I did to conceal it If youre planning to wear it for daily use dont buy especially if youre of colored skin,0.071,0.069,0.86,-0.2263,Negative
Excellent protection without harmful chemicalsFeels good on the skin,0.282,0.184,0.534,0.3169,Positive
Dont buy this unless you want to look like a ghost This sunscreen doesnt absorb well It sits on the surface of your skin leaving a white cast,0.127,0.138,0.735,-0.0808,Negative
Horrible white cast White residue everywhere no matter how much you rub the product in Do not buy if you do not have light skin This is not a product for tan or dark skin people Waste of money,0.025,0.195,0.78,-0.8126,Negative
Absolutely horrible doesnt spread doesnt moisturize the white cast is horrendous and if it couldnt get any worse it just pills up on the skin and gets everywhere,0.073,0.216,0.711,-0.7218,Negative
It Definitely leaves a cast I looked like a mime lol My face felt very dry even though I had a moisturizer under the sunscreen,0.32,0.0,0.68,0.7906,Positive
It didnt blew down in my face its left me really white and have white streaks all over my face Very hard to blend I do have dry skin but I put on a toner and a face moisturizer before this product,0.0,0.035,0.965,-0.0891,Negative
This product leaves a very strong white cast Im very fair skinned so I didnt think this is something Id have to worry about but it actually looks like white face paint on my skin Im very disappointed,0.164,0.146,0.691,-0.0507,Negative
This does not work for dark skin or African American tones This leaves a white film over your face Theres no way to rub it in,0.0,0.084,0.916,-0.296,Negative
Cerveve sunscreen allows me to be in the sun for hours,0.0,0.0,1.0,0.0,Neutral
Not a fan It does not spread well at all It smells like your typical sunscreen and it leaves a horrible white cast The more you try to rub it in the more its just smears around and looks gross,0.054,0.226,0.719,-0.783,Negative
Disclaimer I dont Have sensitive skin turns out it started to burn and itch and my skin turned pinkish red after 2 hours of putting it on Sunscreen is very white I had to blend it in with foundation so it wouldnt be noticeable,0.0,0.0,1.0,0.0,Neutral
It leaves a terrible white cast its hard to rub in and it drys very quickly DONT BUY THIS Maybe itll look good under makeup but Um no Im highly disappointed,0.052,0.283,0.665,-0.8266,Negative
Honestly the whitecast is outrageous It does not blend into your skin at all When you sweat the sunscreen beeds It feels like glue although it does not dry out your skin Also its sticky Definitely would not get again,0.174,0.064,0.763,0.6369,Positive
It is great if you can overlook the white cast,0.313,0.0,0.687,0.6249,Positive
Bought in October 20 and just went to open it Expired in January 21 Really  Theyre selling this stuff at the very end of its shelf life Dont buy,0.0,0.0,1.0,0.0,Neutral
Not easy to spread Leaves a white cast Not for medium to dark skin tones,0.0,0.156,0.844,-0.3412,Negative
Worst product i ever brought  it makes your skin look like a zombie like all white and it doesnt absorb n blend into the skin Really bad for dry skin,0.139,0.22,0.641,-0.5984,Negative
CeraVe has incredible products but this right here is by far worst The application is too white pale to the skin Im a little disappointed CeraVe,0.0,0.289,0.711,-0.885,Negative
It leaves a white cast no matter how long I rub it in my hands It is also greasy Ill have to throw it away,0.042,0.192,0.766,-0.5994,Negative
This product is NOT for women of color Im African American with light skin  I looked like a ghost with this on I tried rubbing in it circles for five minutes to no avail Gave it to my mom,0.062,0.113,0.825,-0.25,Negative
This sunscreen feels lightweight but it has a horrible white cast and it doesnt blend into the skin I spent about 10 minutes trying to rubpat in the sunscreen but it just balled up on my face,0.0,0.123,0.877,-0.6956,Negative
Its like putting the white part of clown makeup on and it leaves stain on yoga mats car arm rests  ,0.116,0.0,0.884,0.3612,Positive
It left such a bad white caste when I applied it and it was so tough on my skin I use spf moisturizer religiously Already issued a refund So disappointed,0.0,0.279,0.721,-0.8353,Negative
I normally love all cerave products but this sunscreen is terrible It leaves a white residue all over your face that is impossible to rub in You have to put makeup over it or you look like an actual ghost,0.125,0.151,0.724,-0.3071,Negative
This sunscreen does not spread well or evenly If you have any brown skin it will not blend and will turn your whole face a different shade,0.0,0.068,0.932,-0.2057,Negative
Its not an oily product Easy to apply,0.293,0.0,0.707,0.4404,Positive
Whiteness film on face,0.0,0.0,1.0,0.0,Neutral
I love it ,0.808,0.0,0.192,0.6369,Positive
This product DOES NOT blend into your skin like other sunscreens or moisturizers It looks like Im wearing clown makeup,0.217,0.0,0.783,0.6124,Positive
Really disappointed with this So thick difficult to spread and left me tinted white Not cute Definitely returned and sticking with Elta brand worth the money to not look like a ghost,0.094,0.318,0.587,-0.8465,Negative
I dont like this sunscreen Like it would probably work for the beach but the white cast it leaves behind is not good for daily use This is the only CeraVe product Ive been unhappy with,0.043,0.203,0.754,-0.7659,Negative
Leaves you looking like Data from star trek,0.263,0.0,0.737,0.3612,Positive
doesnt matter the amount there is a while shinny film on my face so dam disappointed cant wear it at all,0.0,0.198,0.802,-0.535,Negative
This stuff is awful Doesnt spread well and leaves white marks all over and thats coming from someone who is as white as paper,0.0,0.18,0.82,-0.5878,Negative
Makes your face white no matter how little you use Not good for every day use,0.059,0.246,0.695,-0.5432,Negative
absolutely terrible ive had to mix with other creams and olive oil in hopes of it not appearing like a white sheet on my face love that it is fragrancefree and doesnt break me out but goodness its not good,0.176,0.142,0.682,0.3898,Positive
This product stays on your face like a paste it is very thick and remains white and creamy on your face it does not dissolve,0.098,0.0,0.902,0.3612,Positive
This is the worst sunscreen it leaves a white residue and makes you look of a clown,0.0,0.227,0.773,-0.6249,Negative
Does not run in well As a fair skinned person I thought I could make it work Not all May be excellent primer for clown make up,0.208,0.063,0.729,0.6353,Positive
I am brown skin and this sunscreen looks like i applied white makeup on Its NOT moisturizing at all either Waste of my time  money,0.095,0.106,0.798,-0.0772,Negative
Wow I want my money back I look like a clown It looks like I bought white chalky face paint and smeared it all over,0.373,0.0,0.627,0.8442,Positive
Needed something safe for my rosacea but it left my skin white like a mime And felt very thick on skin as well,0.292,0.0,0.708,0.7814,Positive
Do not buy this product it does not rub in well it will leave your face looking purple if you do not believe me go on youtube and look it up I am highly disappointed,0.0,0.171,0.829,-0.6605,Negative
After minutes of putting it on my face my face was itchy Its so hard to spread and a white mask on my face its not moisturizing AT ALL This product is probably not even the real CeraVe,0.0,0.098,0.902,-0.4201,Negative
Unable to use It leaves a heavy white mask that I cant rub in I love their products but this is a disappointment if used for the face,0.0,0.232,0.768,-0.7673,Negative
I need my money back Leaves awful white cast on my face If I try to rub it in my skin becomes dry and flaky It looks like a fake product,0.074,0.182,0.744,-0.5574,Negative
It was too chalky looking,0.0,0.0,1.0,0.0,Neutral
Very difficult spread too white and no moisture I dont like it,0.0,0.47,0.53,-0.7272,Negative
I look like a ghost Does not easily spread,0.231,0.4,0.369,-0.211,Negative
Product came in a box that looked used I cant tell if it was a previous return or something similar but during Covid I dont feel comfortable using something that feels used Havent even tried the product,0.0,0.1,0.9,-0.5504,Negative
Extremely think and impossible to blend in Dried out my skin Used once and threw it in the trash,0.0,0.0,1.0,0.0,Neutral
Product leaves a very strong white cast I have tannedred skin tone and this product made me look like a light skinned ThanosGood for cosplaying I guess but wouldnt recommend for any day use,0.12,0.079,0.801,0.098,Positive
Great ,1.0,0.0,0.0,0.6249,Positive
Dont get it if you have dark skin it whitens your skin,0.0,0.0,1.0,0.0,Neutral
So dry like rubbing chalk on your face,0.284,0.0,0.716,0.4173,Positive
Horrible to spread on face Makes you look like Casper the ghost,0.145,0.335,0.52,-0.5106,Negative
Thick and the worst white cast Hard to spread and it definitely pills Definitely dont recommend under makeup Or on anyone with skin that isnt fair,0.154,0.274,0.572,-0.4891,Negative
Too much white cast left even when trying to apply in small amounts,0.0,0.0,1.0,0.0,Neutral
I dont like this product because it does not melt into my skin It stays white and makes me look like Im wearing white face Thumbs down  dont waste your money,0.07,0.126,0.805,-0.2235,Negative
Its terrible makes your face feel so dry and its grainy and leaves a horrible white cast,0.0,0.32,0.68,-0.765,Negative
I love the brand Cerave They make great skin products This sunscreen is SPF 50 which is a good SPF level The ingredients are titanium and zinc which are really good It is a mineral sunscreen which means it is more of a natural product and healthier for you than chemical sunscreen It also has 3 essential ceramides and niacinamides which are ingredients to promote healthy skin and restore its natural barrier It wont clog your pores  It is accepted by the national eczema association It is not greasy nor does it have a strong scent The 25 ounce is a good size sunscreen Not too big or small The thing I dont like about this product is that it is hard to rub in and does leave you with a white complexion I hope they improve on the consistency and color Also it does not say that it is waterproof I hope they make a waterproof version for the beach or for when you sweat Overall this is a great product in that it has many health benefits but it needs to be fine tuned to be an even better product,0.199,0.025,0.776,0.9815,Positive
prepare to hide home alone with this level of white cast,0.0,0.291,0.709,-0.4019,Negative
Leaves a white cast and smells chemically like Gad station Im pretty pale but it made me look like Casper,0.307,0.0,0.693,0.7269,Positive
Does not moisturize at all Leaves a white aftertone that looks like a foundation Bottle had probably 14 of the sunscreen missing as well,0.178,0.085,0.736,0.34,Positive
High quality product at a reasonable cost,0.0,0.0,1.0,0.0,Neutral
Made my skin purple Not good for darker skin tones and not easy to spread But it is a good sun protectant,0.0,0.266,0.734,-0.6721,Negative
I normally love CeraVe but damn the zinc in this product leaves a horrible white cast that doesnt absorb over time and the zinc starts to get patchy which i suspect also leads to poor coverage,0.057,0.333,0.611,-0.928,Negative
I have very pale white skin and this sunscreen gave me a horrible white cast I look like a very sickly vampire Dont buy this,0.1,0.14,0.76,-0.25,Negative
This was a terrible product that came open and used It also came late I paid 15 for a crap product,0.0,0.263,0.737,-0.6908,Negative
Not sure if it moisturizes or works well as a sunscreen I never left the house with it because it gave my face a silvery white coating which made me look like a robot,0.137,0.058,0.804,0.3895,Positive
It just would not blend After 20 mins of trying I looked like a ghost Who made this product though What a shame,0.1,0.217,0.683,-0.4404,Negative
Great product hard to find,0.482,0.165,0.353,0.5719,Positive
The texture is very thick and hard to spread It is powdery and blocks my pores It whitens my face like vampire after I put it on,0.086,0.123,0.791,-0.0164,Neutral
We received these in Septand just now realized that they expired within 30 days We can no longer returnvery unhappy that old products were shipped to us Very unhappy,0.0,0.231,0.769,-0.7783,Negative
It does not matter how much you rub it in your face will glow white and pasty  There are plenty of face sunscreens available that are effective without this effect Dont bother with this one,0.134,0.028,0.837,0.6202,Positive
Good product,0.744,0.0,0.256,0.4404,Positive
I really wanted to like this Its so hydrating and creamy and feels great on my skin but it being on my skin makes me feel like a ghost lol So definitely go for this if youre a more fair person Im a lightish medium asian for reference and maybe try their tinted which is also amazing minus the cap lol sunscreen if youre a little darker,0.334,0.035,0.631,0.9779,Positive
Goes on nice and silky,0.412,0.0,0.588,0.4215,Positive
Left my face stained white and leaves a huge white cast DO NOT get if you are a poc it will stain your face,0.099,0.0,0.901,0.3182,Positive
Doesnt build nicely with other products Its super WHITE I really dont recommend this product Dont even consider it,0.165,0.202,0.633,0.0273,Neutral
Difficult to spread evenly Leaves a white cast Gets stuck on in your eyebrows and hairline Greasy not moisturizing,0.0,0.22,0.78,-0.5423,Negative
