Review,Positive,Negative,Neutral,Compound,Sentiment
and if it fits your budget i would,0.0,0.0,1.0,0.0,Neutral
definitely pick this up without even,0.351,0.0,0.649,0.4019,Positive
thinking for a second so,0.0,0.0,1.0,0.0,Neutral
on that note,0.0,0.0,1.0,0.0,Neutral
thank you so much for watching i hope,0.519,0.0,0.481,0.6597,Positive
you were able to take away everything,0.0,0.0,1.0,0.0,Neutral
that you needed to know about the x1,0.0,0.0,1.0,0.0,Neutral
carbon from lenovo let me know what you,0.0,0.0,1.0,0.0,Neutral
guys think about this little thing,0.0,0.0,1.0,0.0,Neutral
because,0.0,0.0,1.0,0.0,Neutral
um,0.0,0.0,1.0,0.0,Neutral
this is my first thinkpad laptop in a,0.0,0.0,1.0,0.0,Neutral
while um and im seriously impressed,0.352,0.193,0.455,0.34,Positive
i kind of wish i,0.574,0.0,0.426,0.4019,Positive
i think i might switch from the xps 13,0.0,0.0,1.0,0.0,Neutral
but i have to send this back so,0.0,0.0,1.0,0.0,Neutral
yeah,1.0,0.0,0.0,0.296,Positive
anyways,0.0,0.0,1.0,0.0,Neutral
thats for me guys,0.0,0.0,1.0,0.0,Neutral
oh and dont forget to spend responsibly,0.217,0.0,0.783,0.1695,Positive
Introducing Lenovos ThinkPad X1 Carbon Gen 10,0.0,0.0,1.0,0.0,Neutral
With its enhanced airintake keyboard and 110 mm glass touchpad 28k OLED and WQUXGA Touch display options,0.0,0.0,1.0,0.0,Neutral
The X1 Carbon has the new Intel 12 gen U15P28 CPUs with 20W design and 32GB of memory  this is where beauty meets performance,0.142,0.0,0.858,0.5859,Positive
And with 5G and Wifi 6E the X1 Carbon has the industrys best connectivity,0.244,0.0,0.756,0.6369,Positive
The X1 Carbon also comes with new FHD cameras housed in a communications bar with optional computer vision,0.111,0.0,0.889,0.25,Positive
The improved camera experience combined with Dolby Voice and eyesafe certified low blue light displays gives hybrid work a whole new elevated experience,0.123,0.083,0.794,0.25,Positive
so this is the lenovo thinkpad x1 carbon,0.0,0.0,1.0,0.0,Neutral
9th gen very long name but a very,0.0,0.0,1.0,0.0,Neutral
popular laptop in the business world and,0.318,0.0,0.682,0.4215,Positive
i was going to straight up review this,0.241,0.0,0.759,0.2263,Positive
by itself but i reviewed the x1 nano,0.0,0.0,1.0,0.0,Neutral
about a week ago and this compared to,0.0,0.0,1.0,0.0,Neutral
that,0.0,0.0,1.0,0.0,Neutral
it makes a lot of sense like these two,0.263,0.0,0.737,0.3612,Positive
laptops are so similar in a ton of ways,0.0,0.0,1.0,0.0,Neutral
they both have that thinkpad look and,0.0,0.0,1.0,0.0,Neutral
feel and the price is different one is,0.0,0.0,1.0,0.0,Neutral
700 cheaper than the other so you might,0.0,0.0,1.0,0.0,Neutral
be asking yourself if you need to pay,0.0,0.167,0.833,-0.1027,Negative
extra or not by the end of this video,0.0,0.0,1.0,0.0,Neutral
if you look at them you can see the same,0.0,0.0,1.0,0.0,Neutral
kind of design philosophy theyre both,0.0,0.0,1.0,0.0,Neutral
mil std tested they can withstand spills,0.0,0.0,1.0,0.0,Neutral
on the keyboard,0.0,0.0,1.0,0.0,Neutral
theyre theyre really light 215 pounds,0.0,0.0,1.0,0.0,Neutral
for the nano compared to 249,0.0,0.0,1.0,0.0,Neutral
on the carbon if youre holding them you,0.0,0.0,1.0,0.0,Neutral
can feel the difference but quite,0.0,0.0,1.0,0.0,Neutral
frankly 249 pounds is so light to begin,0.0,0.0,1.0,0.0,Neutral
with that i think most people wont,0.0,0.0,1.0,0.0,Neutral
complain about the weight but the nano,0.0,0.226,0.774,-0.1901,Negative
is meant for for hardcore travel,0.0,0.0,1.0,0.0,Neutral
warriors right youre trying to pack as,0.0,0.0,1.0,0.0,Neutral
light as possible and thats what the,0.0,0.0,1.0,0.0,Neutral
nano is for because even though its,0.0,0.0,1.0,0.0,Neutral
lighter its just a smaller laptop like,0.333,0.0,0.667,0.3612,Positive
when you put it on top of the carbon you,0.167,0.0,0.833,0.2023,Positive
can see that the laptop is not as deep,0.0,0.0,1.0,0.0,Neutral
and not as wide now this is the black,0.0,0.0,1.0,0.0,Neutral
model but you can also get the nano with,0.0,0.0,1.0,0.0,Neutral
a weave and the black model tends to,0.0,0.0,1.0,0.0,Neutral
show fingerprints a lot easier compared,0.412,0.0,0.588,0.4215,Positive
to the weave which shows it too but its,0.0,0.0,1.0,0.0,Neutral
not as drastic now the one thing youre,0.0,0.0,1.0,0.0,Neutral
giving up with the nano is ports you,0.255,0.0,0.745,0.34,Positive
only get two thunderbolt 4 ports on the,0.0,0.0,1.0,0.0,Neutral
lefthand side so for some of you out,0.0,0.0,1.0,0.0,Neutral
there that might mean carrying dongles,0.0,0.0,1.0,0.0,Neutral
with you the carbon on the other hand,0.314,0.0,0.686,0.4939,Positive
has all the ports you can think of two,0.0,0.0,1.0,0.0,Neutral
thunderbolt 4 you have your usb port,0.0,0.0,1.0,0.0,Neutral
fullsize hdmi and then when you flip it,0.0,0.0,1.0,0.0,Neutral
to the other side you have another usb,0.0,0.0,1.0,0.0,Neutral
port and your headphone jack the other,0.0,0.0,1.0,0.0,Neutral
big difference is the keyboard deck,0.0,0.0,1.0,0.0,Neutral
theres just a lot more space to work,0.0,0.0,1.0,0.0,Neutral
with on the carbon the nano is just a,0.0,0.0,1.0,0.0,Neutral
little bit more cramped due to its,0.0,0.0,1.0,0.0,Neutral
smaller form factor the typing,0.0,0.0,1.0,0.0,Neutral
experience is identical i didnt find,0.0,0.0,1.0,0.0,Neutral
typing on one easier over the other but,0.213,0.0,0.787,0.2263,Positive
the touch pad is the main difference,0.0,0.0,1.0,0.0,Neutral
like you just get a lot more space to,0.263,0.0,0.737,0.3612,Positive
move your fingers around on the carbon,0.0,0.0,1.0,0.0,Neutral
but heres the funny thing even though,0.391,0.0,0.609,0.5927,Positive
you get more space on the carbon i found,0.0,0.0,1.0,0.0,Neutral
the touchpad on the nano to be a lot,0.0,0.0,1.0,0.0,Neutral
more enjoyable to use one thing i found,0.347,0.0,0.653,0.4927,Positive
about lenovo thinkpads in general is,0.0,0.0,1.0,0.0,Neutral
that the consistency of the touchpads,0.0,0.0,1.0,0.0,Neutral
vary from unit to unit its never,0.0,0.0,1.0,0.0,Neutral
exactly the same some just happen to be,0.0,0.0,1.0,0.0,Neutral
a bit better is it a big deal is it,0.293,0.0,0.707,0.4404,Positive
drastic is it going to ruin the way you,0.0,0.322,0.678,-0.5859,Negative
use your laptop absolutely not just,0.0,0.0,1.0,0.0,Neutral
something i noticed after years and,0.0,0.0,1.0,0.0,Neutral
years of reviewing think pads the other,0.0,0.0,1.0,0.0,Neutral
thing is the fingerprint scanner this is,0.0,0.0,1.0,0.0,Neutral
right beside the touch pad on the nano,0.0,0.0,1.0,0.0,Neutral
whereas on the carbon its embedded into,0.0,0.0,1.0,0.0,Neutral
the power button speakers are both on,0.0,0.0,1.0,0.0,Neutral
top of the deck but you have more,0.167,0.0,0.833,0.1027,Positive
speakers with the carbon and therefore,0.0,0.0,1.0,0.0,Neutral
you do get better sound just because,0.326,0.0,0.674,0.4404,Positive
theres more room to work with,0.0,0.0,1.0,0.0,Neutral
Applause,1.0,0.0,0.0,0.4215,Positive
Music,0.0,0.0,1.0,0.0,Neutral
Applause,1.0,0.0,0.0,0.4215,Positive
now both of these laptops can have your,0.0,0.0,1.0,0.0,Neutral
screen flipped 180 degrees they both,0.0,0.0,1.0,0.0,Neutral
support windows hello and they both have,0.31,0.0,0.69,0.4019,Positive
720p webcams the webcams are nothing,0.0,0.0,1.0,0.0,Neutral
special but theyre there the other,0.27,0.0,0.73,0.2144,Positive
thing to note is lenovos smart presence,0.31,0.0,0.69,0.4019,Positive
technology so when you approach any of,0.0,0.0,1.0,0.0,Neutral
these laptops it detects that youre,0.0,0.0,1.0,0.0,Neutral
there and then scans your face and logs,0.0,0.0,1.0,0.0,Neutral
you in the moment you go away from the,0.0,0.0,1.0,0.0,Neutral
laptop it will detect that you left and,0.0,0.0,1.0,0.0,Neutral
automatically lock your screen in case,0.0,0.0,1.0,0.0,Neutral
you forgot to,0.0,0.0,1.0,0.0,Neutral
the displays are a bit different theyre,0.0,0.0,1.0,0.0,Neutral
theyre both 16 by 10 the difference is,0.0,0.0,1.0,0.0,Neutral
that this one happens to be 14 inches,0.0,0.0,1.0,0.0,Neutral
and this is 13 quite frankly i feel,0.0,0.0,1.0,0.0,Neutral
like im working on a bigger display,0.333,0.0,0.667,0.3612,Positive
than a 13 inch display because of that,0.0,0.0,1.0,0.0,Neutral
aspect ratio and same holds true for the,0.286,0.0,0.714,0.4215,Positive
bigger carbon the difference in color,0.0,0.0,1.0,0.0,Neutral
accuracy really comes down to the skew,0.0,0.0,1.0,0.0,Neutral
that you decide to buy like this one you,0.238,0.0,0.762,0.3612,Positive
can buy it with a 1900 or 1920x1200,0.0,0.0,1.0,0.0,Neutral
display but this one happens to be 4k,0.0,0.0,1.0,0.0,Neutral
and youre just getting a lot more,0.0,0.0,1.0,0.0,Neutral
brightness more color gamut to work with,0.302,0.0,0.698,0.3818,Positive
if youre really into design this,0.0,0.0,1.0,0.0,Neutral
doesnt have such a crazy color gamut,0.289,0.0,0.711,0.2584,Positive
compared to the carbon but its still,0.0,0.0,1.0,0.0,Neutral
really good and the fact that this ones,0.313,0.0,0.687,0.4927,Positive
matte gives you less reflection if,0.0,0.0,1.0,0.0,Neutral
youre outdoors a lot now they did a,0.0,0.0,1.0,0.0,Neutral
pretty good job of reducing the,0.604,0.0,0.396,0.7269,Positive
reflection on this glossy display and,0.0,0.0,1.0,0.0,Neutral
its significantly less than lets say,0.0,0.0,1.0,0.0,Neutral
the surface laptop but again because you,0.0,0.0,1.0,0.0,Neutral
have a glossy display theres going to,0.0,0.0,1.0,0.0,Neutral
be a bit of reflection now both of these,0.0,0.0,1.0,0.0,Neutral
laptops are using an i7 processor and,0.0,0.0,1.0,0.0,Neutral
theyre both 11th gen but there is a,0.0,0.0,1.0,0.0,Neutral
difference one is using a 116 zero g7,0.0,0.0,1.0,0.0,Neutral
and the other is a one one six five g,0.0,0.0,1.0,0.0,Neutral
seven thank you intel for making this,0.294,0.0,0.706,0.3612,Positive
very confusing what the zero g7 means is,0.0,0.239,0.761,-0.2944,Negative
that the x1 nano is using a lower tdp of,0.0,0.216,0.784,-0.296,Negative
that i7 processor this one is like a 15,0.263,0.0,0.737,0.3612,Positive
watt processor whereas this one can go,0.0,0.0,1.0,0.0,Neutral
up to 30 watts which means the carbon is,0.0,0.0,1.0,0.0,Neutral
technically going to give you better,0.367,0.0,0.633,0.4404,Positive
performance the funny thing though is,0.367,0.0,0.633,0.4404,Positive
all the tests i ran the carbon did,0.0,0.0,1.0,0.0,Neutral
perform better but it wasnt like,0.226,0.309,0.464,-0.1815,Negative
drastic you know like take this mozilla,0.294,0.0,0.706,0.3612,Positive
compile time yes it compiled faster on,0.31,0.0,0.69,0.4019,Positive
the carbon but it wasnt by much,0.0,0.0,1.0,0.0,Neutral
if youre an editor or a designer and,0.0,0.0,1.0,0.0,Neutral
youre buying these for photoshop and,0.0,0.0,1.0,0.0,Neutral
youre doing meetings and stuff like,0.333,0.0,0.667,0.3612,Positive
that again the carbon is going to be the,0.0,0.0,1.0,0.0,Neutral
better option but its not drastic and,0.245,0.0,0.755,0.2382,Positive
if youre a video editor looking for,0.0,0.0,1.0,0.0,Neutral
something light and portable these are,0.0,0.0,1.0,0.0,Neutral
not it you usually want something with a,0.178,0.0,0.822,0.0772,Positive
dedicated gpu but the beauty of using an,0.545,0.0,0.455,0.802,Positive
intel laptop with that iris xe graphics,0.0,0.0,1.0,0.0,Neutral
chip and quick sync if youre using,0.0,0.0,1.0,0.0,Neutral
adobe premiere pro you can still edit a,0.0,0.0,1.0,0.0,Neutral
video like you can still,0.385,0.0,0.615,0.3612,Positive
do it i just dont recommend doing it,0.0,0.26,0.74,-0.2755,Negative
all the time and again its going to be,0.0,0.0,1.0,0.0,Neutral
faster on the carbon the other thing to,0.0,0.0,1.0,0.0,Neutral
note is that these things,0.0,0.0,1.0,0.0,Neutral
can be pushed harder but lenovo aiming,0.0,0.0,1.0,0.0,Neutral
these laptops towards business users,0.0,0.0,1.0,0.0,Neutral
want to make sure the fan noise is low,0.454,0.162,0.385,0.4215,Positive
thats why when these things are under,0.0,0.0,1.0,0.0,Neutral
full load you can hear the fans but,0.0,0.0,1.0,0.0,Neutral
theyre not loud around like 43 decibels,0.0,0.26,0.74,-0.2755,Negative
heat management is also going to be good,0.293,0.0,0.707,0.4404,Positive
because the fan noise needs to stay low,0.221,0.202,0.577,0.0516,Positive
so theyre going to power limit the cpu,0.0,0.0,1.0,0.0,Neutral
so that the the heat doesnt get too hot,0.0,0.0,1.0,0.0,Neutral
and the fans dont get too loud,0.0,0.0,1.0,0.0,Neutral
internally the only thing that is,0.0,0.0,1.0,0.0,Neutral
upgradable is the nvme ssd the ram is,0.0,0.0,1.0,0.0,Neutral
completely soldered onto the motherboard,0.0,0.0,1.0,0.0,Neutral
the other difference is the fan layout,0.277,0.0,0.723,0.3182,Positive
you get one big fan with the nano which,0.223,0.0,0.777,0.3182,Positive
makes sense considering this is a 15,0.0,0.0,1.0,0.0,Neutral
watt,0.0,0.0,1.0,0.0,Neutral
cpu you dont really need two for it and,0.0,0.0,1.0,0.0,Neutral
on the carbon you have two fans since it,0.0,0.0,1.0,0.0,Neutral
has a higher tdp the other thing to note,0.0,0.0,1.0,0.0,Neutral
is the drive setup this is using a 2280,0.0,0.0,1.0,0.0,Neutral
nvme ssd and nets youve higher read and,0.0,0.0,1.0,0.0,Neutral
write speeds the smaller nvme ssd inside,0.0,0.0,1.0,0.0,Neutral
of here is still fast but not as fast as,0.0,0.0,1.0,0.0,Neutral
the carbon the battery is bigger in the,0.0,0.0,1.0,0.0,Neutral
carbon 57 watt hours compared to 47 but,0.0,0.0,1.0,0.0,Neutral
heres the thing i actually got better,0.367,0.0,0.633,0.4404,Positive
battery life on the x1 nano probably,0.0,0.0,1.0,0.0,Neutral
most likely due to the fact that this is,0.0,0.0,1.0,0.0,Neutral
not using a 4k display and this is a 13,0.0,0.0,1.0,0.0,Neutral
inch display instead of 14 inches so,0.0,0.0,1.0,0.0,Neutral
heres the thing on paper the carbon 9th,0.0,0.0,1.0,0.0,Neutral
gen makes more sense youre getting a,0.0,0.0,1.0,0.0,Neutral
slightly faster computer youre getting,0.0,0.0,1.0,0.0,Neutral
more ports to work with youre getting a,0.0,0.0,1.0,0.0,Neutral
better sound youre getting a bigger,0.42,0.0,0.58,0.4404,Positive
keyboard deck a much bigger touchpad to,0.0,0.0,1.0,0.0,Neutral
work with and youre getting the option,0.0,0.0,1.0,0.0,Neutral
of a bigger display but it costs,0.0,0.0,1.0,0.0,Neutral
anywhere from five to seven hundred,0.0,0.0,1.0,0.0,Neutral
dollars more if you go with the 4k model,0.0,0.0,1.0,0.0,Neutral
over the x1 nano and if the performance,0.0,0.0,1.0,0.0,Neutral
was significantly better then i would,0.42,0.0,0.58,0.4404,Positive
say it might be worth it but the,0.172,0.0,0.828,0.1154,Positive
performance difference between both of,0.0,0.0,1.0,0.0,Neutral
these guys are not that drastic and the,0.0,0.0,1.0,0.0,Neutral
x1 nano is already getting you 90 to 95,0.0,0.0,1.0,0.0,Neutral
percent there i didnt find like i was,0.0,0.297,0.703,-0.2755,Negative
missing much when i was using the x1,0.0,0.268,0.732,-0.296,Negative
nano like i didnt find like i needed to,0.5,0.0,0.5,0.6124,Positive
go back to the carbon and if youre an,0.0,0.0,1.0,0.0,Neutral
it administrator whos going from,0.0,0.0,1.0,0.0,Neutral
office or to office or will be in the,0.0,0.0,1.0,0.0,Neutral
near future,0.0,0.0,1.0,0.0,Neutral
then i think youre going to have a lot,0.0,0.0,1.0,0.0,Neutral
more fun with the nano because most,0.375,0.0,0.625,0.5563,Positive
people buying these business laptops,0.0,0.0,1.0,0.0,Neutral
theyre not like doing 3d work and,0.0,0.26,0.74,-0.2755,Negative
compiling code for 10 hours straight,0.275,0.0,0.725,0.2263,Positive
theyre using excel theyre writing,0.429,0.0,0.571,0.4588,Positive
documents theyre remoting into their,0.0,0.0,1.0,0.0,Neutral
companys infrastructure to manage it,0.0,0.0,1.0,0.0,Neutral
and i think with the better battery life,0.326,0.0,0.674,0.4404,Positive
on the nano you might find this to be,0.0,0.0,1.0,0.0,Neutral
the better option now if youre,0.367,0.0,0.633,0.4404,Positive
interested in picking any of these guys,0.31,0.0,0.69,0.4019,Positive
up therell be links to it in the,0.0,0.0,1.0,0.0,Neutral
description down below if you have any,0.0,0.0,1.0,0.0,Neutral
more questions let me know like the,0.294,0.0,0.706,0.3612,Positive
video if you liked it subscribe if you,0.286,0.0,0.714,0.4215,Positive
havent already and ill see you guys in,0.25,0.0,0.75,0.3252,Positive
the next one,0.0,0.0,1.0,0.0,Neutral
This is the coolest laptop Ive ever used,0.0,0.0,1.0,0.0,Neutral
Sadly its also one of the most disappointing,0.0,0.512,0.488,-0.7425,Negative
upbeat music,0.0,0.0,1.0,0.0,Neutral
Lets review,0.0,0.0,1.0,0.0,Neutral
The last time you saw the Lenovo X1 Fold on this channel,0.0,0.0,1.0,0.0,Neutral
I used it to explore all the ways a folding screen,0.0,0.0,1.0,0.0,Neutral
changed the way I used a laptop,0.0,0.0,1.0,0.0,Neutral
Now that term laptop is important because,0.231,0.0,0.769,0.2023,Positive
some folks have called this a tablet,0.0,0.0,1.0,0.0,Neutral
and sure it can be used that way,0.247,0.0,0.753,0.3182,Positive
But at 22 pounds its really too clunky for that label,0.0,0.0,1.0,0.0,Neutral
Where this machine finds full expression,0.0,0.0,1.0,0.0,Neutral
is when you treat it like a PC,0.51,0.0,0.49,0.6369,Positive
With a built in kickstand it deploys to a 133 inch,0.0,0.0,1.0,0.0,Neutral
easel with detached keyboard on a desktop,0.191,0.221,0.588,-0.0516,Negative
collapses to a kind of cyber throwback Netbook for travel,0.0,0.216,0.784,-0.296,Negative
and finally folds into the footprint of a hardback novel,0.223,0.0,0.777,0.3182,Positive
when you need to pack it away,0.0,0.0,1.0,0.0,Neutral
Now because of that novel nature of folding screens,0.223,0.0,0.777,0.3182,Positive
you might think that the problems Id found,0.0,0.278,0.722,-0.4019,Negative
arise from that flexibility,0.444,0.0,0.556,0.34,Positive
But not at all,0.0,0.0,1.0,0.0,Neutral
In fact Lenovos hardware is frankly inspired,0.348,0.0,0.652,0.4939,Positive
In the almost two year run up to its release,0.0,0.0,1.0,0.0,Neutral
the company was incredibly open to sharing,0.338,0.0,0.662,0.4703,Positive
how much work went into building a machine,0.0,0.0,1.0,0.0,Neutral
that earns its Thinkpad name,0.0,0.0,1.0,0.0,Neutral
Thats the companys business brand of laptops,0.0,0.0,1.0,0.0,Neutral
generally held to a higher standard of reliability,0.0,0.0,1.0,0.0,Neutral
because theyre aimed at the enterprise,0.0,0.0,1.0,0.0,Neutral
One of my favorite things from CES 2020,0.3,0.0,0.7,0.4588,Positive
was Lenovo having brought an exploded model,0.0,0.0,1.0,0.0,Neutral
of the X1 Fold for the press to poke and prod,0.0,0.0,1.0,0.0,Neutral
which we certainly did,0.444,0.0,0.556,0.34,Positive
Ive twisted the hinges Ive stabbed the screen,0.0,0.293,0.707,-0.4404,Negative
and by now Ive used the assembled device,0.0,0.0,1.0,0.0,Neutral
on and off for about two months,0.0,0.0,1.0,0.0,Neutral
I wasnt sure anyone could realize the dream,0.223,0.219,0.558,0.0098,Neutral
of a folding screen PC solid enough to stand up,0.167,0.0,0.833,0.1531,Positive
to everyday use but the X1 Fold does it,0.0,0.0,1.0,0.0,Neutral
The leather back evokes the premium feel,0.0,0.0,1.0,0.0,Neutral
of an old journal while the stacked Netbook mode,0.0,0.0,1.0,0.0,Neutral
means you can still work under cramped conditions,0.0,0.0,1.0,0.0,Neutral
And over the two months Ive used it,0.0,0.0,1.0,0.0,Neutral
theres been none of the loosening or creaking,0.0,0.0,1.0,0.0,Neutral
or creasing you might expect,0.0,0.0,1.0,0.0,Neutral
The only hardware quibbles I do have are the,0.0,0.0,1.0,0.0,Neutral
Chassis being a little more reluctant to fold fully flat,0.0,0.201,0.799,-0.2534,Negative
resulting in a very slight angle when open,0.0,0.0,1.0,0.0,Neutral
and an oil slicklike reflectivity of the screen,0.0,0.0,1.0,0.0,Neutral
under certain lighting when powered off,0.296,0.0,0.704,0.2732,Positive
Incidentally Ive seen both of those characteristics,0.0,0.0,1.0,0.0,Neutral
on the Motorola Razor as well,0.296,0.0,0.704,0.2732,Positive
so maybe these are just typical attributes of,0.0,0.0,1.0,0.0,Neutral
whatever flexible screen LG display provided here,0.241,0.0,0.759,0.2263,Positive
Those characteristics dont materially affect,0.0,0.0,1.0,0.0,Neutral
everyday use,0.0,0.0,1.0,0.0,Neutral
Im more annoyed by the thin tinny speakers,0.0,0.292,0.708,-0.4391,Negative
than I am anything to do with the folding screen,0.0,0.0,1.0,0.0,Neutral
But while the foldable form factor may not be,0.0,0.0,1.0,0.0,Neutral
the root of the machines problems,0.0,0.351,0.649,-0.4019,Negative
those problems do start with a byproduct,0.0,0.351,0.649,-0.4019,Negative
of its foldable nature,0.0,0.0,1.0,0.0,Neutral
See in order to offer full functionality,0.0,0.0,1.0,0.0,Neutral
and its various postures,0.0,0.0,1.0,0.0,Neutral
the X1 Fold needs a detachable keyboard,0.0,0.0,1.0,0.0,Neutral
On paper its quite clever,0.452,0.0,0.548,0.5095,Positive
Has a Bluetooth keyboard it works whether,0.0,0.0,1.0,0.0,Neutral
its attached or not,0.0,0.0,1.0,0.0,Neutral
When it does attach it does so magnetically,0.0,0.0,1.0,0.0,Neutral
and it even charges while its on there,0.0,0.231,0.769,-0.2732,Negative
fitting perfectly inside the gap between,0.457,0.0,0.543,0.6369,Positive
the screens halves,0.0,0.0,1.0,0.0,Neutral
I even got used to the compromises that were made,0.0,0.0,1.0,0.0,Neutral
in the name of miniaturization,0.0,0.0,1.0,0.0,Neutral
The enter key that I hit instead of the,0.0,0.0,1.0,0.0,Neutral
apostrophe a hundred times,0.0,0.0,1.0,0.0,Neutral
the fact that typing a question mark means holding down,0.0,0.0,1.0,0.0,Neutral
not just the function key but the function,0.0,0.0,1.0,0.0,Neutral
and the shift keys,0.0,0.0,1.0,0.0,Neutral
But I never got used to every 30th word,0.0,0.0,1.0,0.0,Neutral
sprouting extra letters,0.0,0.0,1.0,0.0,Neutral
A problem that to be fair Ive experienced on,0.209,0.245,0.545,-0.1027,Negative
other Bluetooth keyboards going all the way back,0.0,0.0,1.0,0.0,Neutral
to the Pixel C,0.0,0.0,1.0,0.0,Neutral
Look at this every double letter you see here is genuine,0.0,0.0,1.0,0.0,Neutral
I didnt force any errors for effect,0.289,0.0,0.711,0.2584,Positive
Its not a problem with the keyboard itself,0.273,0.0,0.727,0.3089,Positive
since the doubling kept right on happening,0.0,0.0,1.0,0.0,Neutral
even when I paired this thing with the,0.0,0.0,1.0,0.0,Neutral
quirky writer I keep around for when I want,0.178,0.0,0.822,0.0772,Positive
no one to take me seriously at the coffee shop,0.0,0.328,0.672,-0.4404,Negative
And I did have better luck when I stuck to netbook mode,0.396,0.134,0.47,0.5994,Positive
with the keyboard resting right on the device,0.0,0.0,1.0,0.0,Neutral
But that bundled keyboard has other problems,0.0,0.372,0.628,-0.5499,Negative
A terrible tiny track pad thats finicky,0.0,0.383,0.617,-0.4767,Negative
and prone to cursor drift,0.0,0.0,1.0,0.0,Neutral
There are no rubber feet on the keyboard,0.0,0.239,0.761,-0.296,Negative
so it wanders all over the place if you type on,0.0,0.0,1.0,0.0,Neutral
a slippery table top,0.474,0.0,0.526,0.2023,Positive
Whatever material the keys are made of,0.0,0.0,1.0,0.0,Neutral
its so soft that it starts showing wear,0.0,0.0,1.0,0.0,Neutral
after just two days of use,0.0,0.0,1.0,0.0,Neutral
And to top it all off theres no back light,0.15,0.183,0.667,-0.1027,Negative
so if youre trying to type in a darkened plane,0.0,0.0,1.0,0.0,Neutral
or train cabin good luck with that,0.541,0.0,0.459,0.7096,Positive
When I put all these problems to Lenovo,0.0,0.31,0.69,-0.4019,Negative
the company sent me a replacement for the retail device,0.0,0.0,1.0,0.0,Neutral
I had purchased which I really appreciated,0.473,0.0,0.527,0.5563,Positive
Sadly though that swap didnt fix any of my problems,0.0,0.407,0.593,-0.6705,Negative
and in fact it brought to light a whole new set of them,0.0,0.0,1.0,0.0,Neutral
When I tried resetting the first machine,0.0,0.0,1.0,0.0,Neutral
that reset failed and without a physical keyboard,0.0,0.355,0.645,-0.5106,Negative
I couldnt resolve the issue,0.0,0.421,0.579,-0.2924,Negative
Then a few weeks after I first set it up,0.0,0.0,1.0,0.0,Neutral
I powered up the replacement X1 Fold,0.0,0.0,1.0,0.0,Neutral
to find that it had forgotten the date and time,0.0,0.174,0.826,-0.2263,Negative
Now I was able to fix that in the bios,0.0,0.0,1.0,0.0,Neutral
but then the device put itself into what looked like,0.265,0.0,0.735,0.5023,Positive
some kind of update loop which lasted until,0.0,0.0,1.0,0.0,Neutral
the battery ran out,0.0,0.0,1.0,0.0,Neutral
Only after an overnight charge and an automated,0.0,0.0,1.0,0.0,Neutral
Windows repair did it start working again kinda,0.0,0.0,1.0,0.0,Neutral
Now if youre thinking hey you know,0.0,0.0,1.0,0.0,Neutral
this just doesnt seem like a device thats a great match,0.31,0.16,0.53,0.457,Positive
for Windows 10 you know I think youre onto something,0.0,0.0,1.0,0.0,Neutral
This isnt a secret,0.0,0.0,1.0,0.0,Neutral
From the very first time I saw the X1 Fold Prototype,0.0,0.0,1.0,0.0,Neutral
it was clear that it was not built for any version,0.206,0.0,0.794,0.3818,Positive
of Windows that we had yet seen,0.0,0.0,1.0,0.0,Neutral
The Windows 10 operating system is not planned,0.0,0.0,1.0,0.0,Neutral
for the final product,0.0,0.0,1.0,0.0,Neutral
But rather for the sleeker Chrome OS competitor,0.0,0.0,1.0,0.0,Neutral
that came to be called Windows 10X,0.0,0.0,1.0,0.0,Neutral
10X was intended to serve as the launch platform,0.0,0.0,1.0,0.0,Neutral
for Microsofts new Surface Neo device,0.0,0.0,1.0,0.0,Neutral
but when 10X got delayed the Neo did too,0.0,0.227,0.773,-0.3291,Negative
Not so for Lenovo,0.0,0.0,1.0,0.0,Neutral
The X1 Fold launched almost on time at the tail end of 2020,0.111,0.0,0.889,0.128,Positive
with Windows 10 Home and Pro instead of X as options,0.0,0.0,1.0,0.0,Neutral
And the result well buzzer,0.344,0.0,0.656,0.2732,Positive
Thats what happens when the Spotify web player,0.0,0.0,1.0,0.0,Neutral
and X1 Fold decide to disagree about whether or not,0.0,0.224,0.776,-0.3818,Negative
the device should go to sleep,0.0,0.0,1.0,0.0,Neutral
And thats just the start of it,0.0,0.0,1.0,0.0,Neutral
A few times a week Ill wake up the machine,0.0,0.286,0.714,-0.4215,Negative
to find that it thinks its in landscape or portrait mode,0.0,0.0,1.0,0.0,Neutral
when its really just the opposite,0.0,0.0,1.0,0.0,Neutral
Thats part of why Lenovo made its own mode switcher,0.0,0.0,1.0,0.0,Neutral
to help you switch orientations,0.403,0.0,0.597,0.4019,Positive
but it doesnt always work,0.0,0.0,1.0,0.0,Neutral
so you need to restart sometimes to get it oriented right,0.0,0.0,1.0,0.0,Neutral
At one point while wroting this revie the lay board,0.0,0.0,1.0,0.0,Neutral
just stopped wrpling because Bluetooth stopped wrpling,0.0,0.432,0.568,-0.4215,Negative
Which meant I had to switch over to the builtin,0.0,0.0,1.0,0.0,Neutral
Windows software lay board and its inconsistent autocorrect,0.0,0.0,1.0,0.0,Neutral
The other limitations arent really bugs,0.0,0.0,1.0,0.0,Neutral
so much as symptoms of a system design thats,0.0,0.0,1.0,0.0,Neutral
very specific,0.0,0.0,1.0,0.0,Neutral
While its responsive enough for typical browsing,0.294,0.0,0.706,0.3612,Positive
